id	feature	auc	p_value	p_adjusted	cohens_d	n_pos	n_neg	ci_lower	ci_upper	status	description
2329	rmssd_7d_mean × sleep_qual_3d_std	0.5114	0.874126	0.0	0.0579	277	509	0.4637	0.5576	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_3d_std predicts PHQ-9 ≥ 5 (mild+ depression)
2330	rmssd_7d_mean × sleep_qual_3d_std	0.5114	0.851149	0.0	0.0579	277	509	0.4687	0.5554	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_3d_std predicts PHQ-9 increased from baseline
2331	rmssd_7d_mean × sleep_qual_3d_cv	0.5122	0.87013	0.0	0.0579	277	509	0.4652	0.5531	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_3d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
2332	rmssd_7d_mean × sleep_qual_3d_cv	0.5122	0.848152	0.0	0.0579	277	509	0.4695	0.5552	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_3d_cv predicts PHQ-9 increased from baseline
2333	rmssd_7d_mean × sleep_qual_3d_slope	0.4031	0.832168	0.0	0.0579	277	509	0.3618	0.4449	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_3d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
2334	rmssd_7d_mean × sleep_qual_3d_slope	0.4031	0.846154	0.0	0.0579	277	509	0.3604	0.4457	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_3d_slope predicts PHQ-9 increased from baseline
2335	rmssd_7d_mean × sleep_qual_3d_autocorr	0.4147	0.757243	0.0	0.1014	265	460	0.3732	0.4579	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_3d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
2336	rmssd_7d_mean × sleep_qual_3d_autocorr	0.4147	0.739261	0.0	0.1014	265	460	0.3719	0.4578	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_3d_autocorr predicts PHQ-9 increased from baseline
2337	rmssd_7d_mean × sleep_qual_5d_mean	0.5027	0.881119	0.0	0.0368	269	495	0.4586	0.5468	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_5d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
2338	rmssd_7d_mean × sleep_qual_5d_mean	0.5027	0.907093	0.0	0.0368	269	495	0.4574	0.5452	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_5d_mean predicts PHQ-9 increased from baseline
2339	rmssd_7d_mean × sleep_qual_5d_std	0.5532	0.91009	0.0	0.0368	269	495	0.505	0.5956	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_5d_std predicts PHQ-9 ≥ 5 (mild+ depression)
2340	rmssd_7d_mean × sleep_qual_5d_std	0.5532	0.915085	0.0	0.0368	269	495	0.5055	0.5989	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_5d_std predicts PHQ-9 increased from baseline
2341	rmssd_7d_mean × sleep_qual_5d_cv	0.5527	0.896104	0.0	0.0368	269	495	0.5075	0.5926	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_5d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
2342	rmssd_7d_mean × sleep_qual_5d_cv	0.5527	0.903097	0.0	0.0368	269	495	0.5042	0.5961	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_5d_cv predicts PHQ-9 increased from baseline
2343	rmssd_7d_mean × sleep_qual_5d_slope	0.4187	0.914086	0.0	0.0368	269	495	0.3746	0.4577	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_5d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
2344	rmssd_7d_mean × sleep_qual_5d_slope	0.4187	0.909091	0.0	0.0368	269	495	0.3757	0.4633	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_5d_slope predicts PHQ-9 increased from baseline
2345	rmssd_7d_mean × sleep_qual_5d_autocorr	0.4206	0.837163	0.0	0.0642	269	477	0.3772	0.4647	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_5d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
2346	rmssd_7d_mean × sleep_qual_5d_autocorr	0.4206	0.84016	0.0	0.0642	269	477	0.376	0.4624	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_5d_autocorr predicts PHQ-9 increased from baseline
2347	rmssd_7d_mean × sleep_qual_7d_mean	0.5165	0.714286	0.0	0.1167	245	453	0.4709	0.5605	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_7d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
2348	rmssd_7d_mean × sleep_qual_7d_mean	0.5165	0.713287	0.0	0.1167	245	453	0.4706	0.5595	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_7d_mean predicts PHQ-9 increased from baseline
2349	rmssd_7d_mean × sleep_qual_7d_std	0.5755	0.71029	0.0	0.1167	245	453	0.5254	0.6257	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_7d_std predicts PHQ-9 ≥ 5 (mild+ depression)
2350	rmssd_7d_mean × sleep_qual_7d_std	0.5755	0.716284	0.0	0.1167	245	453	0.526	0.6214	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_7d_std predicts PHQ-9 increased from baseline
2351	rmssd_7d_mean × sleep_qual_7d_cv	0.5748	0.713287	0.0	0.1167	245	453	0.5277	0.6222	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_7d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
2352	rmssd_7d_mean × sleep_qual_7d_cv	0.5748	0.704296	0.0	0.1167	245	453	0.5283	0.6192	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_7d_cv predicts PHQ-9 increased from baseline
2353	rmssd_7d_mean × sleep_qual_7d_slope	0.4072	0.685315	0.0	0.1167	245	453	0.3638	0.4515	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_7d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
2354	rmssd_7d_mean × sleep_qual_7d_slope	0.4072	0.696304	0.0	0.1167	245	453	0.362	0.4526	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_7d_slope predicts PHQ-9 increased from baseline
2355	rmssd_7d_mean × sleep_qual_7d_autocorr	0.4179	0.678322	0.0	0.1428	245	443	0.3737	0.4641	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_7d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
2356	rmssd_7d_mean × sleep_qual_7d_autocorr	0.4179	0.658342	0.0	0.1428	245	443	0.3751	0.4628	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_7d_autocorr predicts PHQ-9 increased from baseline
2357	rmssd_7d_mean × sleep_qual_14d_mean	0.4992	0.425574	0.0	0.254	166	288	0.4466	0.5542	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_14d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
2358	rmssd_7d_mean × sleep_qual_14d_mean	0.4992	0.457542	0.0	0.254	166	288	0.4446	0.556	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_14d_mean predicts PHQ-9 increased from baseline
2359	rmssd_7d_mean × sleep_qual_14d_std	0.5489	0.435564	0.0	0.254	166	288	0.4955	0.6049	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_14d_std predicts PHQ-9 ≥ 5 (mild+ depression)
2360	rmssd_7d_mean × sleep_qual_14d_std	0.5489	0.452547	0.0	0.254	166	288	0.492	0.6043	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_14d_std predicts PHQ-9 increased from baseline
2361	rmssd_7d_mean × sleep_qual_14d_cv	0.5497	0.444555	0.0	0.254	166	288	0.4921	0.6048	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_14d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
2362	rmssd_7d_mean × sleep_qual_14d_cv	0.5497	0.432567	0.0	0.254	166	288	0.4926	0.6116	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_14d_cv predicts PHQ-9 increased from baseline
2363	rmssd_7d_mean × sleep_qual_14d_slope	0.4209	0.433566	0.0	0.254	166	288	0.3679	0.4756	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_14d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
2364	rmssd_7d_mean × sleep_qual_14d_slope	0.4209	0.441558	0.0	0.254	166	288	0.3729	0.4714	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_14d_slope predicts PHQ-9 increased from baseline
2365	rmssd_7d_mean × sleep_qual_14d_autocorr	0.4856	0.402597	0.0	0.2844	166	287	0.4269	0.5439	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_14d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
2366	rmssd_7d_mean × sleep_qual_14d_autocorr	0.4856	0.380619	0.0	0.2844	166	287	0.4297	0.5471	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_14d_autocorr predicts PHQ-9 increased from baseline
2367	rmssd_7d_mean × sleep_qual_21d_mean	0.4237	0.480519	0.0	0.2256	83	152	0.3489	0.5058	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_21d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
2368	rmssd_7d_mean × sleep_qual_21d_mean	0.4237	0.508492	0.0	0.2256	83	152	0.3517	0.4925	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_21d_mean predicts PHQ-9 increased from baseline
2369	rmssd_7d_mean × sleep_qual_21d_std	0.4927	0.514486	0.0	0.2256	83	152	0.4118	0.5706	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_21d_std predicts PHQ-9 ≥ 5 (mild+ depression)
2370	rmssd_7d_mean × sleep_qual_21d_std	0.4927	0.528472	0.0	0.2256	83	152	0.4032	0.5746	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_21d_std predicts PHQ-9 increased from baseline
2371	rmssd_7d_mean × sleep_qual_21d_cv	0.4901	0.490509	0.0	0.2256	83	152	0.4091	0.5751	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_21d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
2372	rmssd_7d_mean × sleep_qual_21d_cv	0.4901	0.501499	0.0	0.2256	83	152	0.4065	0.5751	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_21d_cv predicts PHQ-9 increased from baseline
2373	rmssd_7d_mean × sleep_qual_21d_slope	0.4278	0.485514	0.0	0.2256	83	152	0.3611	0.4994	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_21d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
2374	rmssd_7d_mean × sleep_qual_21d_slope	0.4278	0.497502	0.0	0.2256	83	152	0.3563	0.502	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_21d_slope predicts PHQ-9 increased from baseline
2375	rmssd_7d_mean × sleep_qual_21d_autocorr	0.6187	0.436563	0.0	0.2602	83	151	0.5377	0.6924	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_21d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
2376	rmssd_7d_mean × sleep_qual_21d_autocorr	0.6187	0.428571	0.0	0.2602	83	151	0.542	0.6989	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_qual_21d_autocorr predicts PHQ-9 increased from baseline
2377	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_qual_28d_mean predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
2378	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_qual_28d_mean predicts PHQ-9 increased from baseline [Insufficient data]
2379	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_qual_28d_std predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
2380	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_qual_28d_std predicts PHQ-9 increased from baseline [Insufficient data]
2381	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_qual_28d_cv predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
2382	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_qual_28d_cv predicts PHQ-9 increased from baseline [Insufficient data]
2383	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_qual_28d_slope predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
2384	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_qual_28d_slope predicts PHQ-9 increased from baseline [Insufficient data]
2385	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_qual_28d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
2386	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_qual_28d_autocorr predicts PHQ-9 increased from baseline [Insufficient data]
2387	rmssd_7d_mean × sleep_dur_3d_mean	0.359	0.856144	0.0	0.0579	277	509	0.3211	0.3997	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_3d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
2388	rmssd_7d_mean × sleep_dur_3d_mean	0.359	0.846154	0.0	0.0579	277	509	0.323	0.4	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_3d_mean predicts PHQ-9 increased from baseline
2389	rmssd_7d_mean × sleep_dur_3d_std	0.4978	0.847153	0.0	0.0579	277	509	0.4555	0.5366	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_3d_std predicts PHQ-9 ≥ 5 (mild+ depression)
2390	rmssd_7d_mean × sleep_dur_3d_std	0.4978	0.835165	0.0	0.0579	277	509	0.4581	0.5412	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_3d_std predicts PHQ-9 increased from baseline
2391	rmssd_7d_mean × sleep_dur_3d_cv	0.488	0.857143	0.0	0.0579	277	509	0.4485	0.5294	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_3d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
2392	rmssd_7d_mean × sleep_dur_3d_cv	0.488	0.845155	0.0	0.0579	277	509	0.4459	0.5302	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_3d_cv predicts PHQ-9 increased from baseline
2393	rmssd_7d_mean × sleep_dur_3d_slope	0.4027	0.868132	0.0	0.0579	277	509	0.3604	0.4442	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_3d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
2394	rmssd_7d_mean × sleep_dur_3d_slope	0.4027	0.839161	0.0	0.0579	277	509	0.3588	0.4429	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_3d_slope predicts PHQ-9 increased from baseline
2395	rmssd_7d_mean × sleep_dur_3d_autocorr	0.3763	0.832168	0.0	0.0602	257	482	0.3374	0.4186	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_3d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
2396	rmssd_7d_mean × sleep_dur_3d_autocorr	0.3763	0.837163	0.0	0.0602	257	482	0.3338	0.4221	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_3d_autocorr predicts PHQ-9 increased from baseline
2397	rmssd_7d_mean × sleep_dur_5d_mean	0.3625	0.932068	0.0	0.0368	269	495	0.3214	0.4003	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_5d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
2398	rmssd_7d_mean × sleep_dur_5d_mean	0.3625	0.898102	0.0	0.0368	269	495	0.3221	0.4036	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_5d_mean predicts PHQ-9 increased from baseline
2399	rmssd_7d_mean × sleep_dur_5d_std	0.5566	0.922078	0.0	0.0368	269	495	0.5139	0.5961	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_5d_std predicts PHQ-9 ≥ 5 (mild+ depression)
2400	rmssd_7d_mean × sleep_dur_5d_std	0.5566	0.916084	0.0	0.0368	269	495	0.516	0.5999	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_5d_std predicts PHQ-9 increased from baseline
2401	rmssd_7d_mean × sleep_dur_5d_cv	0.5465	0.903097	0.0	0.0368	269	495	0.5063	0.5932	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_5d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
2402	rmssd_7d_mean × sleep_dur_5d_cv	0.5465	0.903097	0.0	0.0368	269	495	0.5054	0.5856	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_5d_cv predicts PHQ-9 increased from baseline
2403	rmssd_7d_mean × sleep_dur_5d_slope	0.4133	0.894106	0.0	0.0368	269	495	0.3725	0.4555	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_5d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
2404	rmssd_7d_mean × sleep_dur_5d_slope	0.4133	0.904096	0.0	0.0368	269	495	0.3717	0.4578	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_5d_slope predicts PHQ-9 increased from baseline
2405	rmssd_7d_mean × sleep_dur_5d_autocorr	0.4029	0.893107	0.0	0.0368	269	495	0.3575	0.4476	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_5d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
2406	rmssd_7d_mean × sleep_dur_5d_autocorr	0.4029	0.915085	0.0	0.0368	269	495	0.3626	0.4444	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_5d_autocorr predicts PHQ-9 increased from baseline
2407	rmssd_7d_mean × sleep_dur_7d_mean	0.359	0.704296	0.0	0.1167	245	453	0.3125	0.3983	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_7d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
2408	rmssd_7d_mean × sleep_dur_7d_mean	0.359	0.691309	0.0	0.1167	245	453	0.3179	0.4025	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_7d_mean predicts PHQ-9 increased from baseline
2409	rmssd_7d_mean × sleep_dur_7d_std	0.5606	0.72028	0.0	0.1167	245	453	0.5162	0.6049	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_7d_std predicts PHQ-9 ≥ 5 (mild+ depression)
2410	rmssd_7d_mean × sleep_dur_7d_std	0.5606	0.708292	0.0	0.1167	245	453	0.5138	0.6051	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_7d_std predicts PHQ-9 increased from baseline
2411	rmssd_7d_mean × sleep_dur_7d_cv	0.5531	0.713287	0.0	0.1167	245	453	0.5096	0.594	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_7d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
2412	rmssd_7d_mean × sleep_dur_7d_cv	0.5531	0.709291	0.0	0.1167	245	453	0.5114	0.5981	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_7d_cv predicts PHQ-9 increased from baseline
2413	rmssd_7d_mean × sleep_dur_7d_slope	0.4147	0.716284	0.0	0.1167	245	453	0.3684	0.458	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_7d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
2414	rmssd_7d_mean × sleep_dur_7d_slope	0.4147	0.718282	0.0	0.1167	245	453	0.3717	0.4601	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_7d_slope predicts PHQ-9 increased from baseline
2415	rmssd_7d_mean × sleep_dur_7d_autocorr	0.3889	0.687313	0.0	0.1167	245	453	0.346	0.4334	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_7d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
2416	rmssd_7d_mean × sleep_dur_7d_autocorr	0.3889	0.698302	0.0	0.1167	245	453	0.3427	0.4316	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_7d_autocorr predicts PHQ-9 increased from baseline
2417	rmssd_7d_mean × sleep_dur_14d_mean	0.3372	0.404595	0.0	0.254	166	288	0.2864	0.3847	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_14d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
2418	rmssd_7d_mean × sleep_dur_14d_mean	0.3372	0.435564	0.0	0.254	166	288	0.2859	0.3882	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_14d_mean predicts PHQ-9 increased from baseline
2419	rmssd_7d_mean × sleep_dur_14d_std	0.4978	0.427572	0.0	0.254	166	288	0.4477	0.556	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_14d_std predicts PHQ-9 ≥ 5 (mild+ depression)
2420	rmssd_7d_mean × sleep_dur_14d_std	0.4978	0.452547	0.0	0.254	166	288	0.4442	0.5544	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_14d_std predicts PHQ-9 increased from baseline
2421	rmssd_7d_mean × sleep_dur_14d_cv	0.4999	0.42957	0.0	0.254	166	288	0.4484	0.5488	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_14d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
2422	rmssd_7d_mean × sleep_dur_14d_cv	0.4999	0.414585	0.0	0.254	166	288	0.4461	0.5547	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_14d_cv predicts PHQ-9 increased from baseline
2423	rmssd_7d_mean × sleep_dur_14d_slope	0.4357	0.424575	0.0	0.254	166	288	0.3833	0.4915	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_14d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
2424	rmssd_7d_mean × sleep_dur_14d_slope	0.4357	0.427572	0.0	0.254	166	288	0.38	0.492	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_14d_slope predicts PHQ-9 increased from baseline
2425	rmssd_7d_mean × sleep_dur_14d_autocorr	0.3174	0.432567	0.0	0.254	166	288	0.2693	0.3698	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_14d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
2426	rmssd_7d_mean × sleep_dur_14d_autocorr	0.3174	0.427572	0.0	0.254	166	288	0.2664	0.3687	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_14d_autocorr predicts PHQ-9 increased from baseline
2427	rmssd_7d_mean × sleep_dur_21d_mean	0.2938	0.494505	0.0	0.2256	83	152	0.2325	0.3627	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_21d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
2428	rmssd_7d_mean × sleep_dur_21d_mean	0.2938	0.514486	0.0	0.2256	83	152	0.2304	0.3636	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_21d_mean predicts PHQ-9 increased from baseline
2429	rmssd_7d_mean × sleep_dur_21d_std	0.4658	0.516484	0.0	0.2256	83	152	0.3925	0.5353	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_21d_std predicts PHQ-9 ≥ 5 (mild+ depression)
2430	rmssd_7d_mean × sleep_dur_21d_std	0.4658	0.496503	0.0	0.2256	83	152	0.392	0.538	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_21d_std predicts PHQ-9 increased from baseline
2431	rmssd_7d_mean × sleep_dur_21d_cv	0.4646	0.496503	0.0	0.2256	83	152	0.387	0.5449	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_21d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
2432	rmssd_7d_mean × sleep_dur_21d_cv	0.4646	0.509491	0.0	0.2256	83	152	0.3886	0.5393	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_21d_cv predicts PHQ-9 increased from baseline
2433	rmssd_7d_mean × sleep_dur_21d_slope	0.3866	0.513487	0.0	0.2256	83	152	0.3185	0.4637	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_21d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
2434	rmssd_7d_mean × sleep_dur_21d_slope	0.3866	0.505495	0.0	0.2256	83	152	0.3204	0.4623	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_21d_slope predicts PHQ-9 increased from baseline
2435	rmssd_7d_mean × sleep_dur_21d_autocorr	0.2215	0.513487	0.0	0.2256	83	152	0.167	0.2819	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_21d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
2436	rmssd_7d_mean × sleep_dur_21d_autocorr	0.2215	0.52048	0.0	0.2256	83	152	0.1658	0.2781	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_dur_21d_autocorr predicts PHQ-9 increased from baseline
2437	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_dur_28d_mean predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
2438	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_dur_28d_mean predicts PHQ-9 increased from baseline [Insufficient data]
2439	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_dur_28d_std predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
2440	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_dur_28d_std predicts PHQ-9 increased from baseline [Insufficient data]
2441	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_dur_28d_cv predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
2442	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_dur_28d_cv predicts PHQ-9 increased from baseline [Insufficient data]
2443	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_dur_28d_slope predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
2444	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_dur_28d_slope predicts PHQ-9 increased from baseline [Insufficient data]
2445	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_dur_28d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
2446	rmssd_7d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_7d_mean + sleep_dur_28d_autocorr predicts PHQ-9 increased from baseline [Insufficient data]
2447	rmssd_7d_mean × sleep_lat_3d_mean	0.4797	0.839161	0.0	0.0579	277	509	0.4354	0.5239	PENDING	HRV×Sleep: rmssd_7d_mean + sleep_lat_3d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
