id	feature	auc	p_value	p_adjusted	cohens_d	n_pos	n_neg	ci_lower	ci_upper	status	description
850	rmssd_3d_cv × sleep_dur_5d_cv	0.613	0.025974	0.0	0.6942	304	617	0.5709	0.6492	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_5d_cv predicts PHQ-9 increased from baseline
851	rmssd_3d_cv × sleep_dur_5d_slope	0.4863	0.022977	0.0	0.6942	304	617	0.4454	0.5277	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_5d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
852	rmssd_3d_cv × sleep_dur_5d_slope	0.4863	0.016983	0.0	0.6942	304	617	0.4446	0.5301	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_5d_slope predicts PHQ-9 increased from baseline
853	rmssd_3d_cv × sleep_dur_5d_autocorr	0.465	0.020979	0.0	0.6942	304	617	0.4227	0.5057	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_5d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
854	rmssd_3d_cv × sleep_dur_5d_autocorr	0.465	0.023976	0.0	0.6942	304	617	0.4239	0.5054	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_5d_autocorr predicts PHQ-9 increased from baseline
855	rmssd_3d_cv × sleep_dur_7d_mean	0.4164	0.025974	0.0	0.6888	277	559	0.37	0.4607	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_7d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
856	rmssd_3d_cv × sleep_dur_7d_mean	0.4164	0.030969	0.0	0.6888	277	559	0.3726	0.4595	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_7d_mean predicts PHQ-9 increased from baseline
857	rmssd_3d_cv × sleep_dur_7d_std	0.6304	0.031968	0.0	0.6888	277	559	0.5885	0.6723	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_7d_std predicts PHQ-9 ≥ 5 (mild+ depression)
858	rmssd_3d_cv × sleep_dur_7d_std	0.6304	0.027972	0.0	0.6888	277	559	0.5863	0.6714	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_7d_std predicts PHQ-9 increased from baseline
859	rmssd_3d_cv × sleep_dur_7d_cv	0.6191	0.023976	0.0	0.6888	277	559	0.5764	0.6639	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_7d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
860	rmssd_3d_cv × sleep_dur_7d_cv	0.6191	0.021978	0.0	0.6888	277	559	0.5772	0.6629	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_7d_cv predicts PHQ-9 increased from baseline
861	rmssd_3d_cv × sleep_dur_7d_slope	0.4848	0.023976	0.0	0.6888	277	559	0.4423	0.5281	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_7d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
862	rmssd_3d_cv × sleep_dur_7d_slope	0.4848	0.025974	0.0	0.6888	277	559	0.4403	0.5278	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_7d_slope predicts PHQ-9 increased from baseline
863	rmssd_3d_cv × sleep_dur_7d_autocorr	0.4518	0.020979	0.0	0.6888	277	559	0.4102	0.4939	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_7d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
864	rmssd_3d_cv × sleep_dur_7d_autocorr	0.4518	0.02997	0.0	0.6888	277	559	0.4095	0.4942	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_7d_autocorr predicts PHQ-9 increased from baseline
865	rmssd_3d_cv × sleep_dur_14d_mean	0.4476	0.015984	0.0	0.7145	183	367	0.3942	0.5074	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_14d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
866	rmssd_3d_cv × sleep_dur_14d_mean	0.4476	0.025974	0.0	0.7145	183	367	0.3939	0.5042	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_14d_mean predicts PHQ-9 increased from baseline
867	rmssd_3d_cv × sleep_dur_14d_std	0.6082	0.022977	0.0	0.7145	183	367	0.5554	0.6555	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_14d_std predicts PHQ-9 ≥ 5 (mild+ depression)
868	rmssd_3d_cv × sleep_dur_14d_std	0.6082	0.013986	0.0	0.7145	183	367	0.5604	0.6584	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_14d_std predicts PHQ-9 increased from baseline
869	rmssd_3d_cv × sleep_dur_14d_cv	0.6056	0.01998	0.0	0.7145	183	367	0.5559	0.6559	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_14d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
870	rmssd_3d_cv × sleep_dur_14d_cv	0.6056	0.023976	0.0	0.7145	183	367	0.5605	0.6535	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_14d_cv predicts PHQ-9 increased from baseline
871	rmssd_3d_cv × sleep_dur_14d_slope	0.5353	0.021978	0.0	0.7145	183	367	0.4837	0.5858	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_14d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
872	rmssd_3d_cv × sleep_dur_14d_slope	0.5353	0.01998	0.0	0.7145	183	367	0.483	0.592	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_14d_slope predicts PHQ-9 increased from baseline
873	rmssd_3d_cv × sleep_dur_14d_autocorr	0.4668	0.017982	0.0	0.7145	183	367	0.408	0.5161	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_14d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
874	rmssd_3d_cv × sleep_dur_14d_autocorr	0.4668	0.01998	0.0	0.7145	183	367	0.4146	0.5203	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_14d_autocorr predicts PHQ-9 increased from baseline
875	rmssd_3d_cv × sleep_dur_21d_mean	0.4958	0.048951	0.0	0.6588	92	192	0.4185	0.5722	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_21d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
876	rmssd_3d_cv × sleep_dur_21d_mean	0.4958	0.035964	0.0	0.6588	92	192	0.4174	0.5813	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_21d_mean predicts PHQ-9 increased from baseline
877	rmssd_3d_cv × sleep_dur_21d_std	0.6247	0.030969	0.0	0.6588	92	192	0.5525	0.691	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_21d_std predicts PHQ-9 ≥ 5 (mild+ depression)
878	rmssd_3d_cv × sleep_dur_21d_std	0.6247	0.02997	0.0	0.6588	92	192	0.5517	0.6938	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_21d_std predicts PHQ-9 increased from baseline
879	rmssd_3d_cv × sleep_dur_21d_cv	0.6197	0.034965	0.0	0.6588	92	192	0.5511	0.6864	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_21d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
880	rmssd_3d_cv × sleep_dur_21d_cv	0.6197	0.042957	0.0	0.6588	92	192	0.5553	0.6869	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_21d_cv predicts PHQ-9 increased from baseline
881	rmssd_3d_cv × sleep_dur_21d_slope	0.4839	0.027972	0.0	0.6588	92	192	0.4048	0.5636	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_21d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
882	rmssd_3d_cv × sleep_dur_21d_slope	0.4839	0.035964	0.0	0.6588	92	192	0.4014	0.5567	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_21d_slope predicts PHQ-9 increased from baseline
883	rmssd_3d_cv × sleep_dur_21d_autocorr	0.4877	0.044955	0.0	0.6588	92	192	0.4107	0.5663	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_21d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
884	rmssd_3d_cv × sleep_dur_21d_autocorr	0.4877	0.038961	0.0	0.6588	92	192	0.4149	0.5612	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_dur_21d_autocorr predicts PHQ-9 increased from baseline
885	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_dur_28d_mean predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
886	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_dur_28d_mean predicts PHQ-9 increased from baseline [Insufficient data]
887	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_dur_28d_std predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
888	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_dur_28d_std predicts PHQ-9 increased from baseline [Insufficient data]
889	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_dur_28d_cv predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
890	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_dur_28d_cv predicts PHQ-9 increased from baseline [Insufficient data]
891	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_dur_28d_slope predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
892	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_dur_28d_slope predicts PHQ-9 increased from baseline [Insufficient data]
893	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_dur_28d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
894	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_dur_28d_autocorr predicts PHQ-9 increased from baseline [Insufficient data]
895	rmssd_3d_cv × sleep_lat_3d_mean	0.5177	0.04995	0.0	0.6172	333	670	0.4766	0.5581	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_3d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
896	rmssd_3d_cv × sleep_lat_3d_mean	0.5177	0.046953	0.0	0.6172	333	670	0.4758	0.5587	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_3d_mean predicts PHQ-9 increased from baseline
897	rmssd_3d_cv × sleep_lat_3d_std	0.5302	0.040959	0.0	0.6172	333	670	0.4873	0.566	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_3d_std predicts PHQ-9 ≥ 5 (mild+ depression)
898	rmssd_3d_cv × sleep_lat_3d_std	0.5302	0.043956	0.0	0.6172	333	670	0.4868	0.5691	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_3d_std predicts PHQ-9 increased from baseline
899	rmssd_3d_cv × sleep_lat_3d_cv	0.3824	0.038961	0.0	0.62	332	632	0.3408	0.4235	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_3d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
900	rmssd_3d_cv × sleep_lat_3d_cv	0.3824	0.054945	0.0	0.62	332	632	0.3415	0.424	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_3d_cv predicts PHQ-9 increased from baseline
901	rmssd_3d_cv × sleep_lat_3d_slope	0.4512	0.041958	0.0	0.6172	333	670	0.4108	0.4953	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_3d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
902	rmssd_3d_cv × sleep_lat_3d_slope	0.4512	0.038961	0.0	0.6172	333	670	0.4152	0.4885	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_3d_slope predicts PHQ-9 increased from baseline
903	rmssd_3d_cv × sleep_lat_3d_autocorr	0.4689	0.028971	0.0	0.696	211	394	0.4179	0.5186	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_3d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
904	rmssd_3d_cv × sleep_lat_3d_autocorr	0.4689	0.024975	0.0	0.696	211	394	0.418	0.5238	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_3d_autocorr predicts PHQ-9 increased from baseline
905	rmssd_3d_cv × sleep_lat_5d_mean	0.5328	0.026973	0.0	0.6942	304	617	0.4895	0.5745	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_5d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
906	rmssd_3d_cv × sleep_lat_5d_mean	0.5328	0.020979	0.0	0.6942	304	617	0.4919	0.5728	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_5d_mean predicts PHQ-9 increased from baseline
907	rmssd_3d_cv × sleep_lat_5d_std	0.5618	0.020979	0.0	0.6942	304	617	0.5179	0.604	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_5d_std predicts PHQ-9 ≥ 5 (mild+ depression)
908	rmssd_3d_cv × sleep_lat_5d_std	0.5618	0.027972	0.0	0.6942	304	617	0.5207	0.6024	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_5d_std predicts PHQ-9 increased from baseline
909	rmssd_3d_cv × sleep_lat_5d_cv	0.4127	0.025974	0.0	0.6635	304	592	0.3715	0.4523	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_5d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
910	rmssd_3d_cv × sleep_lat_5d_cv	0.4127	0.028971	0.0	0.6635	304	592	0.3721	0.4525	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_5d_cv predicts PHQ-9 increased from baseline
911	rmssd_3d_cv × sleep_lat_5d_slope	0.4772	0.030969	0.0	0.6942	304	617	0.4328	0.5194	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_5d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
912	rmssd_3d_cv × sleep_lat_5d_slope	0.4772	0.020979	0.0	0.6942	304	617	0.4331	0.5181	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_5d_slope predicts PHQ-9 increased from baseline
913	rmssd_3d_cv × sleep_lat_5d_autocorr	0.4768	0.031968	0.0	0.6796	286	541	0.4339	0.5197	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_5d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
914	rmssd_3d_cv × sleep_lat_5d_autocorr	0.4768	0.034965	0.0	0.6796	286	541	0.4353	0.5199	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_5d_autocorr predicts PHQ-9 increased from baseline
915	rmssd_3d_cv × sleep_lat_7d_mean	0.5417	0.027972	0.0	0.6888	277	559	0.4971	0.5855	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_7d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
916	rmssd_3d_cv × sleep_lat_7d_mean	0.5417	0.01998	0.0	0.6888	277	559	0.4972	0.5836	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_7d_mean predicts PHQ-9 increased from baseline
917	rmssd_3d_cv × sleep_lat_7d_std	0.5774	0.033966	0.0	0.6888	277	559	0.536	0.6227	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_7d_std predicts PHQ-9 ≥ 5 (mild+ depression)
918	rmssd_3d_cv × sleep_lat_7d_std	0.5774	0.021978	0.0	0.6888	277	559	0.5348	0.6232	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_7d_std predicts PHQ-9 increased from baseline
919	rmssd_3d_cv × sleep_lat_7d_cv	0.416	0.037962	0.0	0.6597	277	538	0.3747	0.4593	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_7d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
920	rmssd_3d_cv × sleep_lat_7d_cv	0.416	0.032967	0.0	0.6597	277	538	0.3707	0.4584	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_7d_cv predicts PHQ-9 increased from baseline
921	rmssd_3d_cv × sleep_lat_7d_slope	0.4667	0.028971	0.0	0.6888	277	559	0.4235	0.5118	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_7d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
922	rmssd_3d_cv × sleep_lat_7d_slope	0.4667	0.022977	0.0	0.6888	277	559	0.4269	0.5124	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_7d_slope predicts PHQ-9 increased from baseline
923	rmssd_3d_cv × sleep_lat_7d_autocorr	0.4675	0.023976	0.0	0.674	264	515	0.4279	0.5129	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_7d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
924	rmssd_3d_cv × sleep_lat_7d_autocorr	0.4675	0.028971	0.0	0.674	264	515	0.4246	0.5146	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_7d_autocorr predicts PHQ-9 increased from baseline
925	rmssd_3d_cv × sleep_lat_14d_mean	0.5414	0.013986	0.0	0.7145	183	367	0.4893	0.5932	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_14d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
926	rmssd_3d_cv × sleep_lat_14d_mean	0.5414	0.022977	0.0	0.7145	183	367	0.4873	0.5978	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_14d_mean predicts PHQ-9 increased from baseline
927	rmssd_3d_cv × sleep_lat_14d_std	0.5881	0.023976	0.0	0.7145	183	367	0.537	0.6432	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_14d_std predicts PHQ-9 ≥ 5 (mild+ depression)
928	rmssd_3d_cv × sleep_lat_14d_std	0.5881	0.01998	0.0	0.7145	183	367	0.5373	0.6404	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_14d_std predicts PHQ-9 increased from baseline
929	rmssd_3d_cv × sleep_lat_14d_cv	0.4517	0.022977	0.0	0.689	183	355	0.3992	0.5048	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_14d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
930	rmssd_3d_cv × sleep_lat_14d_cv	0.4517	0.021978	0.0	0.689	183	355	0.4025	0.504	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_14d_cv predicts PHQ-9 increased from baseline
931	rmssd_3d_cv × sleep_lat_14d_slope	0.4696	0.023976	0.0	0.7145	183	367	0.4143	0.5243	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_14d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
932	rmssd_3d_cv × sleep_lat_14d_slope	0.4696	0.011988	0.0	0.7145	183	367	0.4133	0.5232	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_14d_slope predicts PHQ-9 increased from baseline
933	rmssd_3d_cv × sleep_lat_14d_autocorr	0.495	0.013986	0.0	0.696	183	351	0.4452	0.5498	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_14d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
934	rmssd_3d_cv × sleep_lat_14d_autocorr	0.495	0.020979	0.0	0.696	183	351	0.4449	0.5482	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_14d_autocorr predicts PHQ-9 increased from baseline
935	rmssd_3d_cv × sleep_lat_21d_mean	0.5302	0.033966	0.0	0.6588	92	192	0.4559	0.5989	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_21d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
936	rmssd_3d_cv × sleep_lat_21d_mean	0.5302	0.042957	0.0	0.6588	92	192	0.4599	0.5974	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_21d_mean predicts PHQ-9 increased from baseline
937	rmssd_3d_cv × sleep_lat_21d_std	0.5973	0.044955	0.0	0.6588	92	192	0.5269	0.6673	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_21d_std predicts PHQ-9 ≥ 5 (mild+ depression)
938	rmssd_3d_cv × sleep_lat_21d_std	0.5973	0.04995	0.0	0.6588	92	192	0.5217	0.668	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_21d_std predicts PHQ-9 increased from baseline
939	rmssd_3d_cv × sleep_lat_21d_cv	0.4822	0.047952	0.0	0.635	92	187	0.4061	0.561	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_21d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
940	rmssd_3d_cv × sleep_lat_21d_cv	0.4822	0.047952	0.0	0.635	92	187	0.4101	0.5532	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_21d_cv predicts PHQ-9 increased from baseline
941	rmssd_3d_cv × sleep_lat_21d_slope	0.5311	0.036963	0.0	0.6588	92	192	0.4591	0.608	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_21d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
942	rmssd_3d_cv × sleep_lat_21d_slope	0.5311	0.043956	0.0	0.6588	92	192	0.4532	0.6086	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_21d_slope predicts PHQ-9 increased from baseline
943	rmssd_3d_cv × sleep_lat_21d_autocorr	0.5909	0.048951	0.0	0.635	92	187	0.5245	0.6616	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_21d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
944	rmssd_3d_cv × sleep_lat_21d_autocorr	0.5909	0.047952	0.0	0.635	92	187	0.5229	0.6606	PENDING	HRV×Sleep: rmssd_3d_cv + sleep_lat_21d_autocorr predicts PHQ-9 increased from baseline
945	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_lat_28d_mean predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
946	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_lat_28d_mean predicts PHQ-9 increased from baseline [Insufficient data]
947	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_lat_28d_std predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
948	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_lat_28d_std predicts PHQ-9 increased from baseline [Insufficient data]
949	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_lat_28d_cv predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
950	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_lat_28d_cv predicts PHQ-9 increased from baseline [Insufficient data]
951	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_lat_28d_slope predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
952	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_lat_28d_slope predicts PHQ-9 increased from baseline [Insufficient data]
953	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_lat_28d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
954	rmssd_3d_cv	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_cv + sleep_lat_28d_autocorr predicts PHQ-9 increased from baseline [Insufficient data]
955	rmssd_3d_cv × digital_allostatic_load	0.4322	0.096903	0.0	0.5222	362	715	0.3908	0.4698	PENDING	Interaction: rmssd_3d_cv + digital_allostatic_load predicts PHQ-9 ≥ 5 (mild+ depression)
956	rmssd_3d_cv × digital_allostatic_load	0.4322	0.075924	0.0	0.5222	362	715	0.3945	0.4657	PENDING	Interaction: rmssd_3d_cv + digital_allostatic_load predicts PHQ-9 increased from baseline
957	rmssd_3d_slope × sleep_onset_sd_3d	0.2048	0.001998	0.0	0.9897	333	670	0.1742	0.2372	PENDING	HRV×Sleep: rmssd_3d_slope + sleep_onset_sd_3d predicts PHQ-9 ≥ 5 (mild+ depression)
958	rmssd_3d_slope × sleep_onset_sd_3d	0.2048	0.002997	0.0	0.9897	333	670	0.1741	0.2401	PENDING	HRV×Sleep: rmssd_3d_slope + sleep_onset_sd_3d predicts PHQ-9 increased from baseline
959	rmssd_3d_slope × sleep_onset_sd_5d	0.2239	0.027972	0.0	0.6864	304	617	0.1899	0.2591	PENDING	HRV×Sleep: rmssd_3d_slope + sleep_onset_sd_5d predicts PHQ-9 ≥ 5 (mild+ depression)
960	rmssd_3d_slope × sleep_onset_sd_5d	0.2239	0.01998	0.0	0.6864	304	617	0.1909	0.2591	PENDING	HRV×Sleep: rmssd_3d_slope + sleep_onset_sd_5d predicts PHQ-9 increased from baseline
961	rmssd_3d_slope × sleep_onset_sd_7d	0.2171	0.017982	0.0	0.7171	277	559	0.1834	0.2512	PENDING	HRV×Sleep: rmssd_3d_slope + sleep_onset_sd_7d predicts PHQ-9 ≥ 5 (mild+ depression)
962	rmssd_3d_slope × sleep_onset_sd_7d	0.2171	0.017982	0.0	0.7171	277	559	0.1819	0.2509	PENDING	HRV×Sleep: rmssd_3d_slope + sleep_onset_sd_7d predicts PHQ-9 increased from baseline
963	rmssd_3d_slope × sleep_onset_sd_14d	0.2135	0.779221	0.0	0.1746	183	367	0.1698	0.2572	PENDING	HRV×Sleep: rmssd_3d_slope + sleep_onset_sd_14d predicts PHQ-9 ≥ 5 (mild+ depression)
964	rmssd_3d_slope × sleep_onset_sd_14d	0.2135	0.776224	0.0	0.1746	183	367	0.175	0.2547	PENDING	HRV×Sleep: rmssd_3d_slope + sleep_onset_sd_14d predicts PHQ-9 increased from baseline
965	rmssd_3d_slope × sleep_onset_sd_21d	0.2703	0.018981	0.0	0.7819	92	192	0.2079	0.3341	PENDING	HRV×Sleep: rmssd_3d_slope + sleep_onset_sd_21d predicts PHQ-9 ≥ 5 (mild+ depression)
966	rmssd_3d_slope × sleep_onset_sd_21d	0.2703	0.018981	0.0	0.7819	92	192	0.207	0.3371	PENDING	HRV×Sleep: rmssd_3d_slope + sleep_onset_sd_21d predicts PHQ-9 increased from baseline
967	rmssd_3d_slope	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_slope + sleep_onset_sd_28d predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
968	rmssd_3d_slope	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_3d_slope + sleep_onset_sd_28d predicts PHQ-9 increased from baseline [Insufficient data]
969	rmssd_3d_slope × sleep_qual_3d_mean	0.4669	0.005994	0.0	0.9897	333	670	0.4291	0.5087	PENDING	HRV×Sleep: rmssd_3d_slope + sleep_qual_3d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
